addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,Arquitecte(s),Pg Gràcia,Variables,8008,Antoni Rovira i Rabassa,BARCELONA,2.1613599645166035,41.39548106980388,Eixample,429892.036226323,96,﻿99400390992,,True,2,,,7,690,Casa Casas-Carbó,148307,2015-07-07T13:31:06,4583000.016807893,,2022-09-17T08:22:13.008254,,353233,la Dreta de l'Eixample,False,50
,,Arquitecte(s),Rbla Catalunya,Variables,8008,Josep Domènech i Estapà,BARCELONA,2.15817039068309,41.39516263147227,Eixample,429625.05082766496,122,﻿99400390995,,True,2,,,7,691,Casa Antoni Costa,74506,2015-07-07T13:36:50,4582967.250072084,,2021-09-09T02:15:17.150715,,353235,la Dreta de l'Eixample,False,50
,,Arquitecte(s),Av República Argentina,Variables,8023,Josep Vilaseca i Casanovas,BARCELONA,2.1458653031852735,41.41079093017859,Gràcia,428613.47228782414,92,﻿99400391052,,True,6,,,28,692,Casa Comas d' Argemir,279600,2015-07-08T09:04:06,4584712.353840556,,2022-09-17T08:22:29.241349,,353236,Vallcarca i els Penitents,False,50
,,,Pl Virreina,,8024,,BARCELONA,2.1574390767796703,41.405103032498474,Gràcia,429574.6470864193,3,﻿99400391115,,True,6,,,31,693,Plaça de la Virreina,366400,2015-07-08T12:55:38,4584071.415291897,,2021-09-09T02:15:20.107075,,,la Vila de Gràcia,,
,,,Pl Nord,,8024,,BARCELONA,2.1554445283158845,41.40697402455321,Gràcia,429409.9566424043,3,﻿99400391116,,True,6,,,31,694,Plaça del Nord,229001,2015-07-08T12:58:51,4584280.754216146,,2021-09-09T02:15:21.756992,,,la Vila de Gràcia,,
,,,C Mühlberg,,8024,,BARCELONA,2.161799283919621,41.41856212293422,Horta-Guinardó,429953.55809527764,100,﻿99400391127,,True,7,,,34,695,El pont de Mühlberg,222909,2015-07-08T13:47:46,4585562.093836723,,2021-09-09T02:15:23.632681,,,Can Baró,,
,,,C Pons i Gallarza,,8030,,BARCELONA,2.1880199202730286,41.435539516349884,Sant Andreu,432162.44827106217,30,﻿99400477528,,True,9,,,60,699,Ca l'Estruc- Convent de les Germanes de l'Assumpció,262200,2017-02-09T09:33:36,4587426.033122995,,2021-09-09T02:16:32.914327,,,Sant Andreu,,
,,Tel.,C Gran de Sant Andreu,Telèfons,8030,933120955,BARCELONA,2.1892871049773523,41.431621867432426,Sant Andreu,432264.2443708489,135,﻿99400477545,,True,9,,,60,700,Botiga Casa Rusca,296202,2017-02-09T11:06:04,4586990.106390512,,2021-09-09T02:16:34.306744,,229534,Sant Andreu,True,20001
,,Tel.,C Comte d'Urgell,Telèfons,8036,934536480,BARCELONA,2.152049712385728,41.38689535147526,Eixample,429104.39007967105,145,﻿99400270323,,True,2,,,9,701,Centre Cultural Teresa Pàmies,349706,2011-05-09T11:51:31,4582054.417869556,,2022-09-17T07:39:48.289514,Centre Cívic Urgell,224340,la Nova Esquerra de l'Eixample,True,20001
,,E-mail,G.V. Corts Catalanes,Informació d'interès,8014,activitats@canbatllo.org,BARCELONA,2.136912948804239,41.366910146946836,Sants-Montjuïc,427816.726069783,155,﻿99400343700,,True,3,,,16,702,Antiga Fàbrica Can Batlló,169409,2014-05-27T12:44:26,4579848.187132821,,2022-09-17T08:02:18.745861,,56504,la Bordeta,True,100002
,,Any de constitució,Pg Marítim de la Barceloneta,Variables,8003,1906,BARCELONA,2.1938398880660617,41.38205967912699,Ciutat Vella,432593.42827844416,15,﻿99400381626,,True,1,,,3,703,Torre de la Catalana de Gas,197903,2015-03-30T14:06:11,4581484.222147714,,2022-09-17T08:16:53.815895,,352823,la Barceloneta,False,261
,,Web,Pl Sant Jaume,Informació d'interès,8002,http://www.barcelonaturisme.com/wv3/ca/page/1245/.html,BARCELONA,2.1771735683501343,41.38254213182859,Ciutat Vella,431200.3808084614,1,﻿99400386860,,True,1,,,2,704,La Plaça de Sant Jaume,303705,2015-05-19T14:50:26,4581550.8802165305,,2022-09-25T14:04:16.669420,,96160,el Barri Gòtic,True,100003
,,,C Major de Sarrià,,8017,,BARCELONA,2.122321214645502,41.398258662470965,Sarrià-Sant Gervasi,426631.59783586056,63,﻿99400387320,,True,5,,,23,705,Sarrià,206505,2015-05-25T16:39:34,4583340.706792867,,2021-09-09T02:14:26.465284,,,Sarrià,,
,,,Av Tibidabo,,8022,,BARCELONA,2.1370219362887046,41.41053474585558,Sarrià-Sant Gervasi,427874.0744737985,4,﻿99400387295,,True,5,,,25,706,L'avinguda del Tibidabo,101008,2015-05-25T14:19:35,4584691.238889567,,2022-04-26T11:35:41.566288,,,Sant Gervasi - la Bonanova,,
,,merce-eq-destacat,Pg Gràcia,Variables,8008,No,BARCELONA,2.16320320889263,41.39399544115184,Eixample,430044.5347789803,80,﻿99400387306,,True,2,,,7,707,El Passeig de Gràcia,148307,2015-05-25T15:30:49,4582833.594463012,,2022-09-21T13:18:57.205730,,423832,la Dreta de l'Eixample,False,100058
,,Web,Pl Font i Sagué,Informació d'interès,8018,http://lameva.barcelona.cat/santmarti/ca/home/el-barri-del-clot,BARCELONA,2.1884691931904716,41.407845782838926,Sant Martí,432171.17080589884,2,﻿99400387383,,True,10,,,65,708,El Clot,129903,2015-05-26T12:14:59,4584351.149094703,,2021-09-09T02:14:34.381214,,95866,el Clot,True,100003
,,E-mail,Carrer de Pere IV,Informació d'interès,8020,info@laescocesa.org,Barcelona,2.203844026804752,41.411275329970124,Sant Martí,433459.7302161364,345,﻿1156122226,,True,10,,,71,709,Fàbrica de Creació La Escocesa,249304,2001-06-05T00:00:00,4584719.967754371,,2022-01-07T11:58:39.560385,,34009,Provençals del Poblenou,True,100002
,,E-mail,C la Rambla,Informació d'interès,8002,rambla@escriba.es,BARCELONA,2.1727040810941585,41.381562357710784,Ciutat Vella,430825.62847346766,83,﻿75990115450,,True,1,,,1,710,Pastisseria Escribà *La Rambla,34308,1996-09-18T00:00:00,4581445.665166939,,2023-02-28T13:36:05.590466,,36268,el Raval,True,100002
,,E-mail,C Sant Pau,Informació d'interès,8001,info@hotelpeninsularbarcelona.com,BARCELONA,2.1725113181323525,41.37962578754925,Ciutat Vella,430807.4576943178,34,﻿75990115932,,True,1,,,1,711,Hotel Peninsular - HB-003154,308505,1996-09-18T00:00:00,4581230.824260125,,2022-11-30T13:36:06.901827,,36319,el Raval,True,100002
,,E-mail,Carrer de Vila i Vilà,Informació d'interès,8004,info@elmolinobcn.com,Barcelona,2.167271088906495,41.37458590109832,Sants-Montjuïc,430363.90312195965,99,﻿99400179259,,True,3,,,11,712,Sala El Molino,361009,2007-03-12T14:00:14,4580675.501589779,,2023-03-03T08:25:41.420642,,52174,el Poble-sec,True,100002
,,,C Rambla,,8002,,BARCELONA,2.17649085980406,41.37765445203638,Ciutat Vella,431138.1405245261,10,﻿99400356278,,True,1,,,2,713,La Rambla,34308,2014-10-22T14:19:05,4581008.800494806,,2021-09-09T02:14:13.251192,,,el Barri Gòtic,,
,,E-mail,Carretera de Ribes,Informació d'interès,8033,informaciomuhba@bcn.cat,Barcelona,2.189729096932418,41.45463864239669,Sant Andreu,432325.093266883,103,﻿99400265197,,True,9,,,57,714,MUHBA Museu d'Història de Barcelona - Casa de l'Aigua,281409,2011-02-24T12:29:51,4589545.070518399,,2023-03-28T14:26:04.836553,,55157,la Trinitat Vella,True,100002
,,E-mail,C Ripoll,Informació d'interès,8002,comunicacio@tamaia.org,BARCELONA,2.1750874979814214,41.38550526763556,Ciutat Vella,431029.08640602254,25,﻿99400265020,,True,1,,,2,715,"TAMAIA Viure Sense Violencia, S.C.C.L.",283109,2011-02-22T12:05:35,4581881.500955053,,2022-09-20T19:36:26.779398,,55111,el Barri Gòtic,True,100002
,,Web,Pg Migdia,Informació d'interès,8038,https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parc-montjuic,BARCELONA,2.1597293853420427,41.361405474771885,Sants-Montjuïc,429719.0466974448,147,﻿99400354561,,True,3,,,11,716,Parc de Montjuïc,700690,2014-10-01T16:02:48,4579218.321684804,,2022-11-23T12:39:06.953173,,95081,el Poble-sec,True,100003
,,Web,Av Litoral,Informació d'interès,8005,https://link.bcn.cat/cPdP,BARCELONA,2.207470604184096,41.397279718190724,Sant Martí,433748.6157166563,59,﻿96113125023,,True,10,,,68,717,Parc del Poblenou,700654,1996-04-22T00:00:00,4583163.413991481,,2023-02-16T09:52:24.366951,,78916,el Poblenou,True,100003
,,E-mail,Plaça de Salvador Riera,Informació d'interès,8041,cemasguinardo@qsl.cat,Barcelona,2.1744079393214104,41.41816915835005,Horta-Guinardó,431006.826878907,2,﻿99400265137,,True,7,,,35,718,Casal d'Entitats Mas Guinardó,294808,2011-02-23T14:25:20,4585508.345577088,,2023-02-16T09:52:19.709929,,55233,el Guinardó,True,100002
,,,Pl Orfila,,8030,,BARCELONA,2.1909591589263973,41.43624446859993,Sant Andreu,432408.7428656056,2,﻿99400387404,,True,9,,,60,719,La plaça d'Orfila,235809,2015-05-26T13:42:48,4587501.997432232,,2021-09-09T02:14:41.625572,,,Sant Andreu,,
,,,Ctra Observatori Fabra,,8028,,BARCELONA,2.1233033539813286,41.418913335121154,Sarrià-Sant Gervasi,426736.9083136772,25,﻿99400387415,,True,5,,,22,720,El Tibidabo,233031,2015-05-26T16:14:14,4585632.937464841,,2023-02-27T14:38:04.815233,,,"Vallvidrera, el Tibidabo i les Planes",,
,,Web,Av Rasos de Peguera,Informació d'interès,8033,http://www.noubarris.net/relligantnb/?p=214,BARCELONA,2.175066517148887,41.459543005430774,Nou Barris,431105.63497992075,53,﻿99400387430,,True,8,,,55,721,L'Aqüeducte de Ciutat Meridiana,275600,2015-05-26T17:40:32,4590101.121859325,,2021-09-09T02:14:56.850028,,95660,Ciutat Meridiana,True,100003
,,Web,C Estadella,Informació d'interès,8030,http://lameva.barcelona.cat/santandreu/ca/home/el-barri-del-bon-pastor,BARCELONA,2.204587880121658,41.435478964503005,Sant Andreu,433546.58184232,65,﻿99400387432,,True,9,,,59,722,El barri del Bon Pastor,116209,2015-05-26T17:56:05,4587406.460588298,,2021-09-09T02:14:57.825093,,96128,el Bon Pastor,True,100003
,,,Rbla Raval,,8001,,BARCELONA,2.1691786660708967,41.37888562756235,Ciutat Vella,430527.99942791415,12,﻿99400390573,,True,1,,,1,723,La Rambla del Raval,701367,2015-07-02T13:10:09,4581151.318978839,,2022-09-25T14:15:23.790073,,,el Raval,,
,,,C Pere d'Artés,,8031,,BARCELONA,2.172703711654441,41.4306058710236,Nou Barris,430877.5978500246,8,﻿99400390672,,True,8,,,46,726,Ca l'Artés,249508,2015-07-03T12:25:56,4586890.418081414,,2021-09-09T02:15:04.666750,,,el Turó de la Peira,,
,,E-mail,C Concepción Arenal,Informació d'interès,8027,hola@canodrom.com,BARCELONA,2.1841198480555195,41.42728664518391,Sant Andreu,431827.9767018669,165,﻿99400407793,,True,9,,,62,727,Ateneu d'Innovació Digital i Democràtica - Canòdrom,86108,2015-12-03T12:45:43,4586512.868953155,,2022-06-28T14:38:14.723594,,57887,el Congrés i els Indians,True,100002
,,,Pl Eivissa,,8032,,BARCELONA,2.1609828368500468,41.43021998617648,Horta-Guinardó,429897.86936641124,1,﻿99400390709,,True,7,,,43,728,Plaça Eivissa,159507,2015-07-03T14:25:55,4586857.001205464,,2021-09-09T02:15:06.991435,,,Horta,,
,,Arquitecte(s),Pg Sant Joan,Variables,8010,Bernardí Martorell i Puig,BARCELONA,2.1799660951050184,41.391927096739074,Eixample,431443.7362306932,6,﻿99400390922,,True,2,,,5,729,Casa Estapé,305100,2015-07-07T11:03:20,4582590.57112056,,2022-09-17T08:21:56.178008,,353203,el Fort Pienc,False,50
,,Arquitecte(s),Pg Gràcia,Variables,8007,Joaquim i Bonaventura Bassegoda i Amigó,BARCELONA,2.1694907182668186,41.38891899310887,Eixample,430564.7678405713,6,﻿99400390926,,True,2,,,7,730,Cases Rocamora,148307,2015-07-07T11:12:38,4582264.957118225,,2022-09-17T08:22:02.354315,,353206,la Dreta de l'Eixample,False,50
,,Arquitecte(s),Pg Gràcia,Variables,8007,Joaquim Codina i Matalí,BARCELONA,2.166233113657074,41.39070796924331,Eixample,430294.3224275964,27,﻿99400390937,,True,2,,,7,731,Casa Malagrida,148307,2015-07-07T11:32:43,4582466.1820991915,,2022-09-17T08:22:05.452719,,353212,la Dreta de l'Eixample,False,50
,,Arquitecte(s),C Girona,Variables,8009,Josep Suñer,BARCELONA,2.17072858132926,41.3953024422244,Eixample,430675.04362289695,74,﻿99400390950,,True,2,,,7,732,Forn de la Concepció,145003,2015-07-07T11:43:24,4582972.647236322,,2022-09-17T08:22:05.451806,,353215,la Dreta de l'Eixample,False,50
,,Arquitecte(s),C Sors,Variables,8024,Josep Masdeu Puigdemasa,BARCELONA,2.1583254055522816,41.40922522099331,Gràcia,429653.17822802917,23,﻿99400477325,,True,6,,,31,733,Casa Josep Castelló,328309,2017-02-07T09:42:42,4584528.33585264,,2022-09-17T08:50:49.741447,,356918,la Vila de Gràcia,False,50
,,,C Olot,,8024,,BARCELONA,2.1531271963876573,41.41350924872243,Gràcia,429223.3603020286,5,﻿99400477328,,True,6,,,30,734,Casa Martí Trias i Domènech,234908,2017-02-07T10:18:03,4585008.1790845245,,2021-09-09T02:15:59.668541,,,la Salut,,
,,,Av República Argentina,,8023,,BARCELONA,2.1486334572576897,41.40737731100891,Gràcia,428841.1051575197,6,﻿99400477333,,True,6,,,28,735,Casa Rosa Alemany,279600,2017-02-07T10:49:44,4584331.099606007,,2022-09-17T08:50:50.831756,,,Vallcarca i els Penitents,,
,,Arquitecte(s),C Verdi,Variables,8012,Lluís de Miquel i Roca,BARCELONA,2.156628602714139,41.40403970754993,Gràcia,429505.75378027244,39,﻿99400477336,,True,6,,,31,736,Casa Serès,356803,2017-02-07T10:58:51,4583954.025422355,,2021-09-09T02:16:05.225606,,356921,la Vila de Gràcia,False,50
,,,C Francisco Giner,,8012,,BARCELONA,2.1594708997786287,41.39892971334762,Gràcia,429737.82864461245,16,﻿99400477342,,True,6,,,31,737,Conjunt de Cases al Carrer Francisco Giner,133004,2017-02-07T12:29:04,4583384.411026244,,2022-09-17T08:50:53.616422,,,la Vila de Gràcia,,
,,Arquitecte(s),C Emília Coranty,Variables,8018,Josep Oriol Bernadet,BARCELONA,2.1981716288388373,41.40922632383825,Sant Martí,432983.53888568573,33,﻿99400458760,,True,10,,,71,738,Antiga Fàbrica d'Estampació Tèxtil Can Ricart,701508,2016-09-06T10:36:16,4584496.862835762,,2022-09-17T08:45:42.615363,,356406,Provençals del Poblenou,False,50
,,E-mail,Carrer d'Espronceda,Informació d'interès,8018,reservesmuhba@eicub.net,Barcelona,2.2011067332390364,41.4083072163263,Sant Martí,433227.91453265544,142,﻿99400385882,,True,10,,,71,739,MUHBA Museu d'Història de Barcelona - Oliva Artés,115603,2015-05-08T13:38:48,4584392.557901173,,2023-03-27T09:55:55.182602,,57009,Provençals del Poblenou,True,100002
,,Web,Pg Santa Coloma,Informació d'interès,8030,https://link.bcn.cat/cPdlt,BARCELONA,2.1956548753915466,41.44926882521931,Sant Andreu,432814.485640381,60,﻿93188125133,,True,9,,,60,740,Parc de la Trinitat,314100,1993-07-07T00:00:00,4588944.298465399,,2023-02-16T09:52:25.721503,,77581,Sant Andreu,True,100003
,,,C Mejía Lequerica,,8028,,BARCELONA,2.1263311628356334,41.38433208402624,Les Corts,426951.2180666302,55,﻿99400477695,,True,4,,,20,741,L'Antic Institut Frenopàtic,207202,2017-02-10T13:08:10,4581791.207979689,,2021-09-09T02:17:08.412243,,,la Maternitat i Sant Ramon,,
,,,Av Xile,,8028,,BARCELONA,2.1144189385595857,41.38026418155435,Les Corts,425950.59389104164,29,﻿99400477700,,True,4,,,20,742,L'Àrea Olímpica de la Diagonal,96407,2017-02-10T13:24:41,4581349.705070796,,2021-09-09T02:17:08.218128,,,la Maternitat i Sant Ramon,,
,,,C Cienfuegos,,8027,,BARCELONA,2.183417526927583,41.42408750553282,Sant Andreu,431765.9433759114,21,﻿99400477766,,True,9,,,62,743,Carrer Cienfuegos,78405,2017-02-13T10:21:48,4586158.256396471,,2021-09-09T02:17:09.717051,,,el Congrés i els Indians,,
,,,C Matanzas,,8027,,BARCELONA,2.1821005942848273,41.422259021739634,Sant Andreu,431653.9815038811,30,﻿99400477787,,True,9,,,62,744,Carrer Pinar del Rio,204907,2017-02-13T11:18:14,4585956.298342191,,2021-09-09T02:17:18.340216,,,el Congrés i els Indians,,
,,E-mail,Pl Joan Coromines,Informació d'interès,8001,infofcri@blanquerna.edu,BARCELONA,2.1662962367757026,41.38357176529572,Ciutat Vella,430291.9776145355,1,﻿94082171216,,True,1,,,1,745,Facultat de Comunicació i Relacions Internacionals Blanquerna - URL,701222,1994-03-23T00:00:00,4581673.880830032,,2023-02-15T13:44:30.765300,,44200,el Raval,True,100002
,,E-mail,C Mare de Déu de Port,Informació d'interès,8038,etresmon@gmail.com,BARCELONA,2.1417439533847342,41.3598021106686,Sants-Montjuïc,428212.9533849704,279,﻿99400589842,,True,3,,,13,746,Esplai Tr3smon,230601,2018-04-18T16:40:07,4579055.054962814,,2022-09-17T09:15:33.456044,,60554,la Marina de Port,True,100002
,140,Web,Carrer de Roc Boronat,Informació d'interès,8018,http://www.upf.edu/campus/comunicacio/,Barcelona,2.1935349162488165,41.40367554356738,Sant Martí,432590.264,134,﻿99400387437,,True,10,,,66,747,El Campus de Comunicació,181608,2015-05-27T08:36:20,4583884.22,,2022-09-09T13:20:18.922739,,96162,el Parc i la Llacuna del Poblenou,True,100003
,,E-mail,Carrer de Siracusa,Informació d'interès,8012,acidh@acidh.org,Barcelona,2.1611329487796156,41.40196689745648,Gràcia,429880.03019292693,53,﻿75990282616,,True,6,,,31,748,Associació Catalana per la Integració i el Desenvolupament Humà,326201,1996-09-18T00:00:00,4583720.248780129,,2023-03-09T15:22:57.223013,,37162,la Vila de Gràcia,True,100002
,,Arquitecte(s),C Gran de Gràcia,Variables,8012,Enric Matas Ramis,BARCELONA,2.1553048145748552,41.399899033342535,Gràcia,429390.6199950004,67,﻿99400477246,,True,6,,,31,749,Edifici d'habitatges Gran de Gràcia 67,206403,2017-02-06T12:17:34,4583495.410871238,,2021-09-09T02:15:55.660557,,356910,la Vila de Gràcia,False,50
,,,Montsió,,8002,,BARCELONA,2.1735178081132696,41.38603997054996,Ciutat Vella,430898.409663895,3,﻿92086027988,,True,1,,,2,750,Casa Martí - Els Quatre Gats,218300,1988-09-14T00:00:00,4581942.113336879,,2023-01-20T14:15:31.198862,,,el Barri Gòtic,,
,,,C Doctor Salvador Cardenal,,8028,,BARCELONA,2.1239439361700736,41.38593280819908,Les Corts,426753.4129504034,7,﻿99400328582,,True,4,,,20,751,Masia Torre Rodona - Can Vinyals de la Torre,103604,2013-10-22T17:19:03,4581970.93318304,,2022-09-17T07:58:20.050347,,,la Maternitat i Sant Ramon,,
,,Web,Pg Born,Informació d'interès,8003,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-de-sant-pere-santa-caterina-i-la-ribera,BARCELONA,2.1830157301046778,41.384855101957754,Ciutat Vella,431691.2909845866,30,﻿99400387270,,True,1,,,4,752,El Born i la Ribera,46409,2015-05-25T13:45:55,4581803.040855168,,2021-09-09T02:14:18.368498,,95703,"Sant Pere, Santa Caterina i la Ribera",True,100003
,,Web,C Baluard,Informació d'interès,8003,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-de-la-barceloneta,BARCELONA,2.1891173604816476,41.37956860884705,Ciutat Vella,432195.9661977003,50,﻿99400387307,,True,1,,,3,753,La Barceloneta,33305,2015-05-25T15:50:11,4581211.351731529,,2021-09-09T02:14:24.376853,,96159,la Barceloneta,True,100003
,,Web,C Creu Coberta,Informació d'interès,8014,http://lameva.barcelona.cat/sants-montjuic/ca/home/coneix-els-barris,BARCELONA,2.142619387099987,41.37539782108393,Sants-Montjuïc,428303.30213700794,100,﻿99400387317,,True,3,,,15,754,Sants i Hostafrancs,94809,2015-05-25T16:30:00,4580785.738082859,,2021-09-09T02:14:30.133447,,95556,Hostafrancs,True,100003
,,Web,C Ciutat d'Elx,Informació d'interès,8027,http://lameva.barcelona.cat/santandreu/ca/home/el-barri-de-la-sagrera,BARCELONA,2.190043117956252,41.42050912718914,Sant Andreu,432315.8701178939,8,﻿99400387329,,True,9,,,61,755,La Sagrera,80258,2015-05-25T17:07:41,4585755.788429581,,2021-09-09T02:14:32.013597,,95661,la Sagrera,True,100003
,,Web,C Salvador Espriu,Informació d'interès,8005,http://lameva.barcelona.cat/santmarti/ca/home/el-barri-de-la-vila-olimpica-del-poblenou,BARCELONA,2.1972678851365646,41.38937966568577,Sant Martí,432887.5882569475,43,﻿99400387334,,True,10,,,67,756,La Vila Olímpica,700662,2015-05-25T17:22:18,4582294.2143017715,,2021-07-09T10:40:59.659321,,96129,la Vila Olímpica del Poblenou,True,100003
,,Web,Pl Fòrum,Informació d'interès,8019,http://lameva.barcelona.cat/santmarti/ca/home/el-barri-de-diagonal-mar-i-el-front-maritim-del-poblenou,BARCELONA,2.2217148764638015,41.411066821389646,Sant Martí,434953.1247181961,2,﻿99400387335,,True,10,,,70,757,El Fòrum,701612,2015-05-25T17:28:10,4584683.244402898,,2021-09-09T02:14:33.767304,,96130,el Besòs i el Maresme,True,100003
,,Web,Carrer la Rambla,Informació d'interès,8002,http://cafeoperabcn.com,Barcelona,2.173782143732884,41.38091335380008,Ciutat Vella,430915.08461871266,74,﻿75990368025,,True,1,,,2,758,Cafeteria Restaurant Cafè de l'Òpera,34308,1996-09-18T00:00:00,4581372.753896849,,2021-07-23T14:05:54.437696,,70241,el Barri Gòtic,True,100003
,,E-mail,C Sant Adrià,Informació d'interès,8030,info@canfontanet.cat,BARCELONA,2.1908326284827284,41.433793974354174,Sant Andreu,432395.62904746283,20,﻿99400380479,,True,9,,,60,759,Can Fontanet - Centre d'Interpretació dels Tres Tombs de Sant Andreu,295709,2015-03-17T00:00:00,4587230.04407906,,2022-05-03T14:32:15.278789,,56912,Sant Andreu,True,100002
,,E-mail,Moll Gregal,Informació d'interès,8005,info@velabarcelona.com,BARCELONA,2.2016968649217765,41.38842104043444,Sant Martí,433256.89568908396,33,﻿92321085817,,True,10,,,67,760,Centre Municipal de Vela,700697,1992-11-16T00:00:00,4582184.368446707,,2023-02-21T11:47:06.153683,,43657,la Vila Olímpica del Poblenou,True,100002
,,Web,Pg Mare de Déu del Coll,Informació d'interès,8023,https://link.bcn.cat/cPdlCdC,BARCELONA,2.1462520569914063,41.419264262411424,Gràcia,428655.06968450494,77,﻿92086020872,,True,6,,,29,761,Parc de la Creueta del Coll,230000,1987-05-05T00:00:00,4585652.736681833,,2023-02-16T09:52:30.698067,,74578,el Coll,True,100003
,,,Av Pearson,,8034,,BARCELONA,2.1089871009416132,41.394048433343414,Les Corts,425512.1318141464,14,﻿99400477606,,True,4,,,21,762,Casa Carreras,248108,2017-02-09T17:08:51,4582884.669996655,,2022-09-17T08:52:30.467681,,,Pedralbes,,
,,,Pl Monestir,,8034,,BARCELONA,2.1129074520593005,41.39644186075786,Les Corts,425842.59354494326,,﻿99400477643,,True,4,,,21,763,La plaça del Monestir,215404,2017-02-10T09:46:27,4583147.022510029,,2021-09-09T02:16:58.760609,,,Pedralbes,,
,,Arquitecte(s),Av Joan XXIII,Variables,8028,Antoni Gaudí i Cornet,BARCELONA,2.1223275022909265,41.38555915734198,Les Corts,426617.8422769868,27,﻿99400477648,,True,4,,,20,764,La Porta Est de la Finca Güell,244209,2017-02-10T10:07:38,4581930.81854509,,2021-09-09T02:17:01.873060,,356963,la Maternitat i Sant Ramon,False,50
,,,Pl Comerç,,8030,,BARCELONA,2.189877474368489,41.43522215078868,Sant Andreu,432317.3107755452,6,﻿99400477680,,True,9,,,60,765,La Plaça del Comerç,85502,2017-02-10T12:41:48,4587389.34551142,,2021-09-09T02:17:06.349211,,,Sant Andreu,,
,,Arquitecte(s),C Panamà,Variables,8034,Manuel Joaquim Raspall i Mayol,BARCELONA,2.107541318408962,41.39546285499821,Les Corts,425392.88193791127,13,﻿99400477687,,True,4,,,21,766,La Vil·la Hèlius (Casa Grané),243400,2017-02-10T12:54:41,4583042.941426393,,2022-09-17T08:52:50.407185,,356967,Pedralbes,False,50
,,,C Rambla,,8002,,BARCELONA,2.1738833826843114,41.38079964125222,Ciutat Vella,430923.4295401869,72,﻿99400391164,,True,1,,,2,767,Camisseria Bonet,34308,2015-07-08T17:55:01,4581360.049022556,,2021-09-09T02:15:32.731245,,,el Barri Gòtic,,
,,,C Rambla,,8002,,BARCELONA,2.172823440207982,41.38142514089113,Ciutat Vella,430835.4633810002,77,﻿99400391167,,True,1,,,1,768,Casa Doctor Genové,34308,2015-07-08T18:14:09,4581430.336318559,,2022-09-17T08:22:38.123154,,,el Raval,,
,,Arquitecte(s),C València,Variables,8007,Josep Domènech i Estapà,BARCELONA,2.1625666401735337,41.39228681466528,Eixample,429989.4843533318,241,﻿99400391230,,True,2,,,7,769,Casa Domènech i Estapà,350308,2015-07-09T13:27:40,4582644.419297219,,2022-09-17T08:22:52.220958,,353245,la Dreta de l'Eixample,False,50
,,,Ptge Sant Felip,,8006,,BARCELONA,2.1471047244543726,41.40338319158916,Sarrià-Sant Gervasi,428708.9635347633,1,﻿99400477572,,True,5,,,27,770,Passatge de Sant Felip,300208,2017-02-09T13:40:12,4583888.933890137,,2021-09-09T02:16:43.509207,,,el Putxet i el Farró,,
,,,Pl Molina,,8006,,BARCELONA,2.146733983621581,41.401283332496035,Sarrià-Sant Gervasi,428675.6779074743,1,﻿99400477579,,True,5,,,26,771,La plaça Molina,214401,2017-02-09T13:47:11,4583656.115153778,,2021-09-09T02:16:43.971796,,,Sant Gervasi - Galvany,,
,,E-mail,Carrer de l'Abat Odó,Informació d'interès,8030,secretaria@ateneusantandreu.org,Barcelona,2.1853030314588353,41.432489863907904,Sant Andreu,431932.2755728162,71,﻿92344124632,,True,9,,,60,772,Ateneu  Sant Andreu,306,1992-12-09T00:00:00,4587089.595354554,,2021-10-04T17:41:29.127866,,43809,Sant Andreu,True,100002
,25,E-mail,Rambla de Catalunya,Informació d'interès,8007,ramblacatalunya@pressonline.es,Barcelona,2.1660784791669774,41.388960220363906,Eixample,430279.527,25,﻿93281142525,,True,2,,,7,773,Associació d'Empresaris i Professionals de la Rambla Catalunya,74506,1993-10-08T00:00:00,4582272.274,,2022-02-14T18:01:41.111360,,44265,la Dreta de l'Eixample,True,100002
,,E-mail,Madrazo,Informació d'interès,8021,correo@drogueriarovira.com,BARCELONA,2.14476287679332,41.39694983975115,Sarrià-Sant Gervasi,428506.1626562968,127,﻿90125048867,,True,5,,,26,774,Drogueria Rovira (Antiga Drogueria Galvany),187105,1992-05-04T00:00:00,4583176.640794761,,2021-09-09T02:13:41.588316,,39437,Sant Gervasi - Galvany,True,100002
,,E-mail,C Lleida,Informació d'interès,8004,a8001649@xtec.cat,BARCELONA,2.1548243508911464,41.37332070884572,Sants-Montjuïc,429321.6782846101,32,﻿92168165697,,True,3,,,11,775,Escola Mossèn Jacint Verdaguer,178400,1985-05-10T00:00:00,4580545.116646332,,2022-11-16T17:42:58.649730,,43227,el Poble-sec,True,100002
